reps,gt_mean_ns,gt_std_ns,gt_min_ns,gt_max_ns,gt_per_iter_ns,gt_tick_min_ns,gt_tick_mode_ns,gt_tick_gcd_ns,clk_mean_cycles,clk_std_cycles,clk_min_cycles,clk_max_cycles,clk_per_iter_cycles,clk_per_iter_ns_at_GHz,clk_tick_min_cycles
119,736.0,0.0,736,736,6.184873949579832,32,32,32,1192.0,0.0,1192,1192,10.016806722689076,5.9623849539815925,7
120,736.0,0.0,736,736,6.133333333333334,32,32,32,1202.0,0.0,1202,1202,10.016666666666667,5.962301587301588,7
121,704.0,0.0,704,704,5.818181818181818,32,32,32,1212.0,0.0,1212,1212,10.016528925619834,5.962219598583235,7
122,736.0,0.0,736,736,6.032786885245901,32,32,32,1222.0,0.0,1222,1222,10.01639344262295,5.962138953942232,7
123,768.0,0.0,768,768,6.2439024390243905,32,32,32,1232.0,0.0,1232,1232,10.016260162601625,5.9620596205962055,7
124,736.0,0.0,736,736,5.935483870967742,32,32,32,1242.0,0.0,1242,1242,10.016129032258064,5.961981566820276,7
125,736.0,0.0,736,736,5.888,32,32,32,1252.0,0.0,1252,1252,10.016,5.961904761904762,7
126,736.0,0.0,736,736,5.841269841269841,32,32,32,1262.0,0.0,1262,1262,10.015873015873016,5.9618291761148905,7
127,736.0,0.0,736,736,5.7952755905511815,32,32,32,1272.0,0.0,1272,1272,10.015748031496063,5.961754780652418,7
128,768.0,0.0,768,768,6.0,32,32,32,1282.0,0.0,1282,1282,10.015625,5.9616815476190474,7
129,768.0,0.0,768,768,5.953488372093023,32,32,32,1292.0,0.0,1292,1292,10.015503875968992,5.961609449981543,7
130,800.0,0.0,800,800,6.153846153846154,32,32,32,1302.0,0.0,1302,1302,10.015384615384615,5.961538461538462,7
131,800.0,0.0,800,800,6.106870229007634,32,32,32,1312.0,0.0,1312,1312,10.01526717557252,5.961468556888405,7
132,768.0,0.0,768,768,5.818181818181818,32,32,32,1322.0,0.0,1322,1322,10.015151515151516,5.961399711399712,7
133,768.0,0.0,768,768,5.774436090225564,32,32,32,1332.0,0.0,1332,1332,10.015037593984962,5.961331901181525,7
134,768.0,0.0,768,768,5.731343283582089,32,32,32,1342.0,0.0,1342,1342,10.014925373134329,5.961265103056148,7
135,832.0,0.0,832,832,6.162962962962963,32,32,32,1352.0,0.0,1352,1352,10.014814814814814,5.961199294532627,7
136,800.0,0.0,800,800,5.882352941176471,32,32,32,1362.0,0.0,1362,1362,10.014705882352942,5.961134453781513,7
137,800.0,0.0,800,800,5.839416058394161,32,32,32,1372.0,0.0,1372,1372,10.014598540145986,5.961070559610706,7
138,832.0,0.0,832,832,6.028985507246377,32,32,32,1382.0,0.0,1382,1382,10.014492753623188,5.961007591442374,7
139,832.0,0.0,832,832,5.985611510791367,32,32,32,1392.0,0.0,1392,1392,10.014388489208633,5.960945529290853,7
140,832.0,0.0,832,832,5.942857142857143,32,32,32,1402.0,0.0,1402,1402,10.014285714285714,5.960884353741497,7
141,832.0,0.0,832,832,5.900709219858156,32,32,32,1412.0,0.0,1412,1412,10.01418439716312,5.960824045930429,7
142,864.0,0.0,864,864,6.084507042253521,32,32,32,1422.0,0.0,1422,1422,10.014084507042254,5.960764587525151,7
143,832.0,0.0,832,832,5.818181818181818,32,32,32,1432.0,0.0,1432,1432,10.013986013986013,5.96070596070596,7
144,864.0,0.0,864,864,6.0,32,32,32,1442.0,0.0,1442,1442,10.01388888888889,5.960648148148148,7
145,864.0,0.0,864,864,5.958620689655173,32,32,32,1452.0,0.0,1452,1452,10.013793103448275,5.960591133004926,7
146,864.0,0.0,864,864,5.917808219178082,32,32,32,1462.0,0.0,1462,1462,10.013698630136986,5.960534898891063,7
147,864.0,0.0,864,864,5.877551020408164,32,32,32,1472.0,0.0,1472,1472,10.013605442176871,5.960479429867185,7
148,864.0,0.0,864,864,5.837837837837838,32,32,32,1482.0,0.0,1482,1482,10.013513513513514,5.960424710424711,7
149,896.0,0.0,896,896,6.0134228187919465,32,32,32,1492.0,0.0,1492,1492,10.013422818791947,5.960370725471397,7
150,864.0,0.0,864,864,5.76,32,32,32,1502.0,0.0,1502,1502,10.013333333333334,5.9603174603174605,7
